scenario_id,seed,partition,method,round,included_clients,excluded_clients,approval_rate,global_accuracy,global_macro_f1,global_demographic_parity_gap,global_equal_opportunity_gap,global_equalized_odds_gap,global_subgroup_accuracy_gap
compas_core,3004,iid,B3,1,9,1,0.9,0.6477272727272727,0.6305025057564675,0.20365378855944893,0.10848017621145378,0.24731707317073165,0.00017969451931709735
compas_core,3004,iid,B3,2,7,3,0.7,0.6452020202020202,0.6295091518990502,0.21515423779574727,0.12089298825256967,0.25931707317073166,0.0012578616352201255
compas_core,3004,iid,B3,3,8,2,0.8,0.6439393939393939,0.6267422505364628,0.20575022461814918,0.11729074889867841,0.24331707317073165,0.00610961365678353
compas_core,3004,iid,B3,4,8,2,0.8,0.6452020202020202,0.6278537781991662,0.20365378855944893,0.11288546255506604,0.24331707317073165,0.004013177598083284
compas_core,3004,iid,B3,5,8,2,0.8,0.6452020202020202,0.6278537781991662,0.20365378855944893,0.11288546255506604,0.24331707317073165,0.004013177598083284
compas_core,3004,joint_dirichlet_0.3,B0,1,9,1,0.9,0.6477272727272727,0.635856068159159,0.2412698412698412,0.1413133259911894,0.29118699186991875,0.010721772985923916
compas_core,3004,joint_dirichlet_0.3,B0,2,9,1,0.9,0.6477272727272727,0.635856068159159,0.2412698412698412,0.1413133259911894,0.29118699186991875,0.010721772985923916
compas_core,3004,joint_dirichlet_0.3,B0,3,9,1,0.9,0.6477272727272727,0.635856068159159,0.2412698412698412,0.1413133259911894,0.29118699186991875,0.010721772985923916
compas_core,3004,joint_dirichlet_0.3,B0,4,9,1,0.9,0.6477272727272727,0.6361966008268258,0.24546271338724168,0.14571861233480177,0.2951869918699187,0.010721772985923916
compas_core,3004,joint_dirichlet_0.3,B0,5,9,1,0.9,0.648989898989899,0.637999408108908,0.2464809823300389,0.15012389867841414,0.29105691056910565,0.007547169811320753
compas_core,3004,joint_dirichlet_0.3,B1,1,9,1,0.9,0.6477272727272727,0.635856068159159,0.2412698412698412,0.1413133259911894,0.29118699186991875,0.010721772985923916
compas_core,3004,joint_dirichlet_0.3,B1,2,9,1,0.9,0.6477272727272727,0.635856068159159,0.2412698412698412,0.1413133259911894,0.29118699186991875,0.010721772985923916
compas_core,3004,joint_dirichlet_0.3,B1,3,9,1,0.9,0.6477272727272727,0.635856068159159,0.2412698412698412,0.1413133259911894,0.29118699186991875,0.010721772985923916
compas_core,3004,joint_dirichlet_0.3,B1,4,9,1,0.9,0.6477272727272727,0.6361966008268258,0.24546271338724168,0.14571861233480177,0.2951869918699187,0.010721772985923916
compas_core,3004,joint_dirichlet_0.3,B1,5,9,1,0.9,0.648989898989899,0.637999408108908,0.2464809823300389,0.15012389867841414,0.29105691056910565,0.007547169811320753
compas_core,3004,joint_dirichlet_0.3,B3,1,5,5,0.5,0.6186868686868687,0.569379230880023,0.1478885893980234,0.051234397944199705,0.2135284552845529,0.01641209943096733
compas_core,3004,joint_dirichlet_0.3,B3,2,5,5,0.5,0.6174242424242424,0.5691935394110645,0.14890685834082062,0.050431350954478704,0.2175284552845529,0.013237496256364167
compas_core,3004,joint_dirichlet_0.3,B3,3,3,7,0.3,0.5643939393939394,0.44692625480984294,0.049955076370170715,0.0092006240822321,0.07908943089430898,0.08547469302186284
compas_core,3004,joint_dirichlet_0.3,B3,4,3,7,0.3,0.5555555555555556,0.4170966905584317,0.03228511530398315,0.0072044787077827355,0.04734959349593493,0.10542078466606775
compas_core,3004,joint_dirichlet_0.3,B3,5,3,7,0.3,0.5505050505050505,0.40662171376619444,0.023899371069182385,0.0072044787077827355,0.03134959349593491,0.11380652890086851
compas_core,3005,iid,B0,1,10,0,1.0,0.6477272727272727,0.628764345463801,0.2079664570230607,0.11008627019089567,0.25557723577235775,0.00017969451931709735
compas_core,3005,iid,B0,2,10,0,1.0,0.6477272727272727,0.628764345463801,0.2079664570230607,0.11008627019089567,0.25557723577235775,0.00017969451931709735
compas_core,3005,iid,B0,3,10,0,1.0,0.6452020202020202,0.6265498754058748,0.2068882899071578,0.10928322320117478,0.25557723577235775,0.0012578616352201255
compas_core,3005,iid,B0,4,10,0,1.0,0.6452020202020202,0.6265498754058748,0.2068882899071578,0.10928322320117478,0.25557723577235775,0.0012578616352201255
compas_core,3005,iid,B0,5,10,0,1.0,0.6439393939393939,0.6258819272749201,0.20790655884995501,0.10848017621145378,0.25957723577235775,0.004432464809823289
compas_core,3005,iid,B1,1,10,0,1.0,0.6477272727272727,0.628764345463801,0.2079664570230607,0.11008627019089567,0.25557723577235775,0.00017969451931709735
compas_core,3005,iid,B1,2,10,0,1.0,0.6477272727272727,0.628764345463801,0.2079664570230607,0.11008627019089567,0.25557723577235775,0.00017969451931709735
compas_core,3005,iid,B1,3,10,0,1.0,0.6452020202020202,0.6265498754058748,0.2068882899071578,0.10928322320117478,0.25557723577235775,0.0012578616352201255
