run_id,suite,partition,method,metric,n,mean,std,median,ci95_low,ci95_high,minimum,maximum,client_count,policy_profile,attack_type,evidence_type,source_file
expanded-analysis-6df6bfb,scaling,,B6,equal_opportunity_gap,5,0.0590885333513075,0.0880538716410339,0.0265449824094008,0.0086892247512496,0.1377040883648425,0.0014960149110245,0.2132886566197374,5.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B6,equalized_odds_gap,5,0.0602030312636197,0.0871735509489099,0.0265449824094008,0.0109182205758739,0.1387957965351174,0.0069545557623992,0.2132886566197374,5.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B6,subgroup_accuracy_gap,5,0.1725823996051047,0.0174798688884622,0.1744189239670833,0.1579960214803711,0.1852225049757572,0.1464432339821396,0.1913994346208637,5.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B6,runtime_ms,5,43.28470821492374,4.02580606290133,43.28183300094679,40.191449818667024,46.377966611180454,37.848291045520455,47.368291998282075,5.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B0,accuracy,5,0.7713147410358565,0.0013338186870253,0.7707835325365205,0.7704382470119521,0.7724435590969456,0.7701195219123506,0.7735059760956176,10.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B0,macro_f1,5,0.5091316867366303,0.0062734361818838,0.5067976142368009,0.5051000671605718,0.5144272858567878,0.5034990090115348,0.5195639808045415,10.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B0,demographic_parity_gap,5,0.0242534879746857,0.0014641789103404,0.023735476847757,0.0231913164292752,0.0255157308870412,0.0225657393610887,0.0263062153853115,10.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B0,equal_opportunity_gap,5,0.0285636600327534,0.0037128055822576,0.0291817158302825,0.025268542959162,0.0311998222375561,0.0225915959263154,0.0324770613903056,10.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B0,equalized_odds_gap,5,0.0285636600327534,0.0037128055822576,0.0291817158302825,0.025268542959162,0.0311998222375561,0.0225915959263154,0.0324770613903056,10.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B0,subgroup_accuracy_gap,5,0.1800868571305693,0.0008220110749724,0.1800898259056153,0.1794505844485011,0.1807231298126376,0.179070151973801,0.1810753388651107,10.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B0,runtime_ms,5,54.65780841186643,2.606061435516259,55.47883303370327,52.75013342034072,56.565483403392136,51.18350003613159,57.84062499878928,10.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B5,accuracy,5,0.7557901726427623,0.0030054825574773,0.7543824701195219,0.7543293492695884,0.7585126162018592,0.7543160690571049,0.7611553784860557,10.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B5,macro_f1,5,0.4369312523578972,0.0137426258987085,0.4302637624811281,0.4300345844417214,0.449445797040113,0.4299772899318698,0.4614068879120387,10.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B5,demographic_parity_gap,5,0.0020541235372689,0.0037643054070101,9.855129594954174e-05,1.971025918990835e-05,0.0055119320585399,0.0,0.0086937969511522,10.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B5,equal_opportunity_gap,5,0.0029454185899987,0.0046899038385245,0.0003181673560292,6.363347120584e-05,0.00724541898985,0.0,0.0109090846776427,10.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B5,equalized_odds_gap,5,0.0029454185899987,0.0046899038385245,0.0003181673560292,6.363347120584e-05,0.00724541898985,0.0,0.0109090846776427,10.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
expanded-analysis-6df6bfb,scaling,,B5,subgroup_accuracy_gap,5,0.1949112226938138,0.0028447678608012,0.1962754871594361,0.1923206655768988,0.1963543281961957,0.1898483700151232,0.1963740384553856,10.0,,,derived,outputs/revision_audit/expanded-analysis-6df6bfb/experiment_summary.csv
