run_id,evidence_type,batch_size,operation,mean_gas_measured,gas_price_gwei_assumption,eth_usd_assumption,modeled_cost_usd,source_file
gas-benchmark-30rep-6f80450,modeled,10,create_round,47576.0,30,2000,2.85456,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,publish_global_model,478739.8,30,2000,28.724388000000005,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,register_node,47872.56,30,2000,2.8723536,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,start_aggregation,30757.0,30,2000,1.8454200000000005,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,submit_model,468294.32,30,2000,28.0976592,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,archive_round,30919.0,30,2000,1.85514,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,close_submissions,30614.0,30,2000,1.8368400000000005,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,create_round,47576.0,30,2000,2.85456,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,publish_global_model,741196.8,30,2000,44.471808,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,register_node,47872.2,30,2000,2.872332,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,start_aggregation,30757.0,30,2000,1.8454200000000005,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,submit_model,467481.4,30,2000,28.048884000000005,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,authorize_signer,47790.0,30,3500,5.01795,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
