run_id,scenario_id,seed,client_count,partition,policy_profile,attack_type,method,accuracy,macro_f1,demographic_parity_gap,equal_opportunity_gap,equalized_odds_gap,subgroup_accuracy_gap,runtime_ms,evidence_type,source_file
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6007,10,joint_dirichlet_1.0,submitted,none,B3,0.7644754316069057,0.474978753315757,0.0117038138990465,0.012341123387814,0.012341123387814,0.1870354556591281,84.32154101319611,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6007,10,joint_dirichlet_0.3,submitted,none,B0,0.7733067729083666,0.5184508588506938,0.0265226350742999,0.025227758131118,0.025227758131118,0.1790637129414379,85.68958297837526,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6007,10,joint_dirichlet_0.3,submitted,none,B3,0.7702523240371846,0.5035771339478222,0.0223686367691896,0.0281135417624643,0.0281135417624643,0.1808782362732116,88.10708398232237,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6008,10,iid,submitted,none,B0,0.7747675962815405,0.5248642040504005,0.0277587286951024,0.0256824461300396,0.0256824461300396,0.1771976773507597,83.9975830167532,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6008,10,iid,submitted,none,B3,0.7747675962815405,0.5248642040504005,0.0277587286951024,0.0256824461300396,0.0256824461300396,0.1771976773507597,82.79825001955032,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6008,10,joint_dirichlet_1.0,submitted,none,B0,0.7740371845949535,0.5216699531655591,0.027291728344807,0.0254551021305788,0.0254551021305788,0.1782817416062048,83.75175000401214,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6008,10,joint_dirichlet_1.0,submitted,none,B3,0.7637450199203187,0.4720733511462358,0.0112239354840249,0.013068281456441,0.013068281456441,0.1875153340741496,80.60241700150073,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6008,10,joint_dirichlet_0.3,submitted,none,B0,0.7767596281540504,0.5341647068452626,0.0324763128359542,0.0327049766058454,0.0327049766058454,0.1754495101531203,82.28458400117233,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6008,10,joint_dirichlet_0.3,submitted,none,B3,0.7596281540504648,0.4541776198847498,0.0062428926171398,0.0065455650498014,0.0065455650498014,0.1915108639815393,82.17304100980982,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6009,10,iid,submitted,none,B0,0.7743691899070385,0.5228598001156984,0.0277844848245547,0.0270459389107252,0.0270459389107252,0.177788985126457,84.98516702093184,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6009,10,iid,submitted,none,B3,0.7743691899070385,0.5228598001156984,0.0277844848245547,0.0270459389107252,0.0270459389107252,0.177788985126457,81.93233300698921,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
