run_id,suite,partition,method,metric,n,mean,std,median,ci95_low,ci95_high,minimum,maximum,client_count,evidence_type,source_file
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B1,subgroup_accuracy_gap,10,0.1766076573815352,0.004435562423847,0.1785677369455087,0.1737111278274096,0.178749205376267,0.1665070983511644,0.1793400497321975,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B1,runtime_ms,10,89.53048759140074,6.545629945860557,89.93741645826958,85.66191078833072,93.3328153315233,80.9808750054799,99.14620796917006,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B3,accuracy,10,0.7659893758300133,0.0173747839490907,0.7613877822045152,0.7587647742363878,0.7776029216467463,0.7548472775564409,0.8140106241699867,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B3,macro_f1,10,0.4854193343738478,0.0871196868656426,0.4618706011599158,0.449429362648042,0.543803491211799,0.4322650241848488,0.7272750741661977,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B3,demographic_parity_gap,10,0.0272995635038132,0.0621227443189464,0.0078892890026482,0.0052708855280259,0.0676107863601074,0.0007884103675963,0.2033982203918698,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B3,equal_opportunity_gap,10,0.0351426412231792,0.0811298752388184,0.0082386495080972,0.0064135612980542,0.087875824479008,0.0025453388482341,0.2651762115921449,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B3,equalized_odds_gap,10,0.0351426412231792,0.0811298752388184,0.0082386495080972,0.0064384063414123,0.0874530089092571,0.0025453388482341,0.2651762115921449,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B3,subgroup_accuracy_gap,10,0.1836405330146741,0.0212835162745358,0.190258672779829,0.1697737285914961,0.1920502839382589,0.1240894410881796,0.1955856280877892,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B3,runtime_ms,10,87.83845819998533,8.28524587801682,84.7807495156303,83.4374575012771,93.02745353241336,78.7742089596577,106.1600839602761,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B5,accuracy,10,0.647410358565737,0.1788291988169328,0.7541500664010624,0.5315202523240371,0.7505179282868525,0.2821381142098274,0.7553784860557768,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B5,macro_f1,10,0.4469230157984987,0.1156492242554505,0.4299772899318698,0.3853043989830343,0.5207020432381546,0.2492734944275383,0.7128879442488342,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B5,demographic_parity_gap,10,0.0494031047088362,0.0910055436154811,0.0025194970790763,0.0048392180138208,0.1095088795058658,0.0,0.2591445141720995,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B5,equal_opportunity_gap,10,0.0111808121664454,0.0287712668820256,0.0,0.0006612968547129,0.0299267529621837,0.0,0.0924456102329932,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B5,equalized_odds_gap,10,0.031919892321067,0.0605027154220218,0.0022754280775671,0.0023342617022202,0.0718495468226946,0.0,0.1653274083443856,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B5,subgroup_accuracy_gap,10,0.1616971973419593,0.0602772224859028,0.1954313621115019,0.1227071817336245,0.1922033335692973,0.020651140227261,0.1963740384553856,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,adult,joint_dirichlet_0.3,B5,runtime_ms,10,128.76390840974636,7.491838350302333,127.63931252993645,124.30011154094244,133.07566289353417,115.09424995165318,138.72566702775657,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B0,accuracy,10,0.6561868686868687,0.0022310367475923,0.6559343434343434,0.6549242424242424,0.6575757575757576,0.6540404040404041,0.6603535353535354,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B0,macro_f1,10,0.6427214304055505,0.0018760080254117,0.6432184421362557,0.6416293794247505,0.6438174794219268,0.6400764270360639,0.6453308251275606,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B0,demographic_parity_gap,10,0.2045713221997659,0.003591565542693,0.2049914902669927,0.202454459631954,0.2065737687480055,0.1975853632592278,0.2092330603127327,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B0,equal_opportunity_gap,10,0.1270213839941262,0.006569163412606,0.125298274596182,0.1234558553597649,0.1311077459618208,0.1192868942731277,0.13931718061674,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B0,equalized_odds_gap,10,0.2215150926285787,0.0057692445216163,0.2195232543075527,0.2182990024614586,0.2251327892214016,0.2154424148205725,0.231571447078637,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B0,subgroup_accuracy_gap,10,0.013926709924476,0.0056882606417449,0.0122460376555685,0.0105573875119667,0.0173013509201148,0.006967343899585,0.0227635357940644,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B0,runtime_ms,10,42.77117910096422,1.886448427476012,42.77072899276391,41.635016712825745,43.87533778863144,39.5483750035055,45.78591696918011,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B1,accuracy,10,0.6561868686868687,0.0022310367475923,0.6559343434343434,0.6549242424242424,0.6575757575757576,0.6540404040404041,0.6603535353535354,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B1,macro_f1,10,0.6427214304055505,0.0018760080254117,0.6432184421362557,0.6416306403050199,0.6438122130068027,0.6400764270360639,0.6453308251275606,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B1,demographic_parity_gap,10,0.2045713221997659,0.003591565542693,0.2049914902669927,0.2023534730347835,0.2065737687480054,0.1975853632592278,0.2092330603127327,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B1,equal_opportunity_gap,10,0.1270213839941262,0.006569163412606,0.125298274596182,0.1233745755323053,0.1311087210903083,0.1192868942731277,0.13931718061674,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B1,equalized_odds_gap,10,0.2215150926285787,0.0057692445216163,0.2195232543075527,0.2182957636999611,0.2251327892214016,0.2154424148205725,0.231571447078637,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B1,subgroup_accuracy_gap,10,0.013926709924476,0.0056882606417449,0.0122460376555685,0.010661099882991,0.01729869162855,0.006967343899585,0.0227635357940644,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B1,runtime_ms,10,43.78714571357705,3.4706735288345034,43.095166503917426,42.0111969653226,46.07569684521877,39.76183303166181,52.207999979145825,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B3,accuracy,10,0.6559343434343434,0.002399359059552,0.6559343434343434,0.6544191919191918,0.6573232323232323,0.6515151515151515,0.6590909090909091,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B3,macro_f1,10,0.6400109219252823,0.0048470178449375,0.6393574243572766,0.6371354238779375,0.6429727652763597,0.6311729332442446,0.6490871249217267,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
