scenario_id,seed,client_count,partition,method,round,included_clients,excluded_clients,approval_rate,global_accuracy,global_macro_f1,global_demographic_parity_gap,global_equal_opportunity_gap,global_equalized_odds_gap,global_subgroup_accuracy_gap
heterogeneity_entropy,6009,10,joint_dirichlet_1.0,B0,4,10,0,1.0,0.7712707182320442,0.5180336978921452,0.024810614670043023,0.03918128289822857,0.03918128289822857,0.17622818581377087
heterogeneity_entropy,6009,10,joint_dirichlet_1.0,B0,5,10,0,1.0,0.7717127071823204,0.5209038564763012,0.02677332320782516,0.04335229436851011,0.04335229436851011,0.17557394963451023
heterogeneity_entropy,6009,10,joint_dirichlet_0.3,B0,1,10,0,1.0,0.763756906077348,0.4897317645609297,0.01505099744277439,0.016746486172597455,0.016746486172597455,0.18533356686177882
heterogeneity_entropy,6009,10,joint_dirichlet_0.3,B0,2,10,0,1.0,0.7661878453038674,0.49883277851056257,0.01864929642870831,0.0282167677158717,0.0282167677158717,0.18173526787584493
heterogeneity_entropy,6009,10,joint_dirichlet_0.3,B0,3,10,0,1.0,0.7679558011049724,0.5053571859875721,0.02025792414603906,0.029528013836768584,0.029528013836768584,0.1801266401585141
heterogeneity_entropy,6009,10,joint_dirichlet_0.3,B0,4,10,0,1.0,0.7701657458563536,0.5140638552723968,0.023175024221891237,0.033967518560376636,0.033967518560376636,0.17786377626192262
heterogeneity_entropy,6009,10,joint_dirichlet_0.3,B0,5,10,0,1.0,0.7714917127071823,0.5201179487179487,0.02644620511819481,0.042309541500939726,0.042309541500939726,0.1759010677241405
heterogeneity_entropy,6010,10,iid,B0,1,10,0,1.0,0.7661878453038674,0.49883277851056257,0.01864929642870831,0.0282167677158717,0.0282167677158717,0.18173526787584493
heterogeneity_entropy,6010,10,iid,B0,2,10,0,1.0,0.7679558011049724,0.5053571859875721,0.02025792414603906,0.029528013836768584,0.029528013836768584,0.1801266401585141
heterogeneity_entropy,6010,10,iid,B0,3,10,0,1.0,0.7706077348066298,0.5156553169794884,0.02382926040115195,0.036053024295517405,0.036053024295517405,0.177209540082662
heterogeneity_entropy,6010,10,iid,B0,4,10,0,1.0,0.7719337016574586,0.521688611891146,0.02710044129745552,0.044395047236080495,0.044395047236080495,0.17524683154487986
heterogeneity_entropy,6010,10,iid,B0,5,10,0,1.0,0.7737016574585636,0.529177654147171,0.0300175413733077,0.047791799092118156,0.047791799092118156,0.17363820382754902
heterogeneity_entropy,6010,10,joint_dirichlet_1.0,B0,1,10,0,1.0,0.765524861878453,0.496365743355991,0.017667942159817242,0.02508850911316053,0.02508850911316053,0.18271662214473594
heterogeneity_entropy,6010,10,joint_dirichlet_1.0,B0,2,10,0,1.0,0.7677348066298343,0.504545922879487,0.019930806056408706,0.0284852609691982,0.0284852609691982,0.18045375824814447
heterogeneity_entropy,6010,10,joint_dirichlet_1.0,B0,3,10,0,1.0,0.7690607734806629,0.509395321465963,0.020885197594478745,0.02771100135495433,0.02771100135495433,0.1794993667100745
heterogeneity_entropy,6010,10,joint_dirichlet_1.0,B0,4,10,0,1.0,0.7714917127071823,0.5188241532308822,0.025137732759673376,0.04022403576579896,0.04022403576579896,0.1759010677241405
heterogeneity_entropy,6010,10,joint_dirichlet_1.0,B0,5,10,0,1.0,0.7728176795580111,0.5248161659548665,0.027400596656264847,0.041535281886695835,0.041535281886695835,0.1749466761860704
heterogeneity_entropy,6010,10,joint_dirichlet_0.3,B0,1,10,0,1.0,0.7641988950276243,0.4906864291735379,0.01505099744277439,0.01778923904016784,0.01778923904016784,0.18467933068251818
heterogeneity_entropy,6010,10,joint_dirichlet_0.3,B0,2,10,0,1.0,0.7661878453038674,0.49883277851056257,0.01864929642870831,0.0282167677158717,0.0282167677158717,0.18173526787584493
heterogeneity_entropy,6010,10,joint_dirichlet_0.3,B0,3,10,0,1.0,0.7681767955801105,0.5061672330935187,0.01957672523595732,0.023539989884672777,0.023539989884672777,0.18080783906859588
