run_id,evidence_type,batch_size,operation,mean_gas_measured,gas_price_gwei_assumption,eth_usd_assumption,modeled_cost_usd,source_file
gas-v2-30rep-4a08a15,modeled,0,deploy_v2_groth16_verifier,1001364.0,30,2000,60.08184000000001,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,grant_verifier_role,48891.0,30,2000,2.93346,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,revoke_signer,25878.0,30,2000,1.55268,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,set_verifier_contract,50010.0,30,2000,3.0006000000000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,verify_v2_groth16,348811.0,30,2000,20.92866,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,archive_round,30941.0,30,2000,1.85646,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,close_submissions,30636.0,30,2000,1.83816,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,create_round,47576.0,30,2000,2.85456,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,publish_global_model,242606.2,30,2000,14.556372,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,register_node,47894.8,30,2000,2.873688,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,start_aggregation,30779.0,30,2000,1.84674,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,submit_model,483635.6,30,2000,29.018136,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,archive_round,30941.0,30,2000,1.85646,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,close_submissions,30636.0,30,2000,1.83816,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,create_round,47576.0,30,2000,2.85456,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,publish_global_model,347492.8,30,2000,20.849568,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,register_node,47894.24,30,2000,2.8736544,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,start_aggregation,30779.0,30,2000,1.84674,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,submit_model,469953.28,30,2000,28.1971968,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,archive_round,30941.0,30,2000,1.85646,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,close_submissions,30636.0,30,2000,1.83816,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,create_round,47576.0,30,2000,2.85456,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,publish_global_model,478761.8,30,2000,28.725708,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,register_node,47894.56,30,2000,2.8736736,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,start_aggregation,30779.0,30,2000,1.84674,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,submit_model,468327.32,30,2000,28.0996392,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,archive_round,30941.0,30,2000,1.85646,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,close_submissions,30636.0,30,2000,1.83816,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,create_round,47576.0,30,2000,2.85456,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,publish_global_model,741218.8,30,2000,44.473128,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,register_node,47894.2,30,2000,2.873652,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,start_aggregation,30779.0,30,2000,1.84674,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,submit_model,467514.4,30,2000,28.050864,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,authorize_signer,47790.0,30,3500,5.01795,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,deploy_ledger,2595352.0,30,3500,272.51196000000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,deploy_mock_verifier,189952.0,30,3500,19.94496,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,deploy_signed_verifier_v2,828703.0,30,3500,87.01381500000001,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,deploy_v2_groth16_verifier,1001364.0,30,3500,105.14322,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,grant_verifier_role,48891.0,30,3500,5.133555,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,revoke_signer,25878.0,30,3500,2.71719,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,set_verifier_contract,50010.0,30,3500,5.251050000000001,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,verify_v2_groth16,348811.0,30,3500,36.625155,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,archive_round,30941.0,30,3500,3.2488050000000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
