run_id,scenario_id,seed,partition,method,round,client_id,train_samples,evaluation_samples,valid_update,approved,accuracy,macro_f1,demographic_parity_gap,equal_opportunity_gap,equalized_odds_gap,subgroup_accuracy_gap,undefined_metrics,runtime_ms,evidence_type,source_file,client_count,policy_profile,attack_type,malicious_client
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,2,2,2051,513,True,True,0.7582846003898636,0.4609517998779744,0.0053637570759661,0.0193171608265947,0.0193171608265947,0.176043049828779,,1.1847090208902955,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,2,3,2051,513,True,True,0.7621832358674464,0.5072278911564626,0.0066476733143399,0.0945945945945945,0.0945945945945945,0.2032288698955365,,1.167625014204532,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,2,4,2051,513,True,True,0.7582846003898636,0.4609517998779744,0.0096966943881473,0.0245941957697983,0.0245941957697983,0.176043049828779,,1.1569999915082008,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,2,5,2051,513,True,True,0.7641325536062378,0.4773636218205087,0.0173410404624277,0.0555555555555555,0.0555555555555555,0.1810252327714513,,1.1542499996721745,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,2,6,2051,513,True,True,0.7602339181286549,0.542273291114448,0.048925270845592,0.0964487489911218,0.0964487489911218,0.1779273822297602,,1.159665989689529,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,2,7,2050,513,True,True,0.7777777777777778,0.5044234289200732,0.0171333633311411,0.0166481687014428,0.0166481687014428,0.1874286109861203,,1.3342500024009496,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,2,8,2050,513,True,True,0.7621832358674464,0.4626888736263736,0.0115606936416184,0.0377358490566037,0.0377358490566037,0.1750372088193555,,1.166333007859066,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,2,9,2050,513,True,True,0.7660818713450293,0.5208592777085927,0.0134273772204806,0.007918025151374,0.007918025151374,0.1840125391849529,,1.1795829923357817,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,3,0,2051,513,True,True,0.7699805068226121,0.4998843357567746,0.0179543533389687,0.0178389398572884,0.0178389398572884,0.20167371090448,,1.1822910164482892,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,3,1,2051,513,True,True,0.7777777777777778,0.4842857142857142,0.0024748191478315,0.0784313725490196,0.0784313725490196,0.1963068083486207,,1.1790829885285348,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,3,2,2051,513,True,True,0.7602339181286549,0.4687250039993601,0.0082290865888601,0.0098831985624438,0.0098831985624438,0.173177720315885,,1.1708330130204558,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,3,3,2051,513,True,True,0.7660818713450293,0.5208592777085927,0.0123456790123456,0.0765765765765765,0.0765765765765765,0.1975308641975308,,1.2093340046703815,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,3,4,2051,513,True,True,0.7563352826510721,0.4600863861782114,0.0068313648752533,0.0245941957697983,0.0245941957697983,0.178908379341673,,1.192249997984618,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,3,5,2051,513,True,True,0.7680311890838206,0.4924803591470258,0.0231213872832369,0.074074074074074,0.074074074074074,0.175244885950642,,1.2450829963199794,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,3,6,2051,513,True,True,0.7602339181286549,0.542273291114448,0.048925270845592,0.0964487489911218,0.0964487489911218,0.1779273822297602,,1.262167003005743,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,3,7,2050,513,True,True,0.7797270955165692,0.5119180931051032,0.0200235367415458,0.0260821309655937,0.0260821309655937,0.1845384375757156,,1.2123339984100312,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,3,8,2050,513,True,True,0.7621832358674464,0.4626888736263736,0.0115606936416184,0.0377358490566037,0.0377358490566037,0.1750372088193555,,1.1662500037346035,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,3,9,2050,513,True,True,0.7660818713450293,0.5208592777085927,0.0134273772204806,0.007918025151374,0.007918025151374,0.1840125391849529,,1.204541011247784,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,4,0,2051,513,True,True,0.7777777777777778,0.5285230570783619,0.0297886728655959,0.0545361875637105,0.0545361875637105,0.1898393913778528,,1.310250023379922,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,4,1,2051,513,True,True,0.7816764132553606,0.5067307692307692,0.0051573154269495,0.0490196078431372,0.0490196078431372,0.181648264165311,,1.2437500117812306,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,4,2,2051,513,True,True,0.7621832358674464,0.4763904691787698,0.0110944161017541,0.0004492362982928,0.0041152263374485,0.1703123908029911,,1.2167499808128923,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
adult-core-10seed-e01b72a,adult_core,2001,iid,B1,4,3,2051,513,True,True,0.7660818713450293,0.5262574647540479,0.0180436847103513,0.0675675675675675,0.0675675675675675,0.1975308641975308,,1.2517080176621675,measured,outputs/major_revision/adult-core-10seed-e01b72a/metrics/fairness_metrics_by_client.csv,,,,
