scenario_id,seed,client_count,partition,method,round,client_id,train_samples,evaluation_samples,valid_update,approved,accuracy,macro_f1,demographic_parity_gap,equal_opportunity_gap,equalized_odds_gap,subgroup_accuracy_gap,undefined_metrics,runtime_ms
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,6,235,59,True,True,0.9152542372881356,0.4778761061946903,0.0,0.0,0.0,0.09885057471264369,,0.7345420017372817
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,7,3301,826,True,True,0.9927360774818402,0.49817739975698666,0.0,0.0,0.0,0.023530731808965033,,1.5594589931424707
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,8,76,19,True,False,0.7368421052631579,0.6360153256704981,,,,,"comparison_groups,subgroup_accuracy_gap",0.6169589760247618
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,9,88,22,True,False,0.6363636363636364,0.5416666666666666,,,,,"comparison_groups,subgroup_accuracy_gap",0.5981670110486448
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,10,480,121,True,False,1.0,1.0,,,,,"comparison_groups,subgroup_accuracy_gap",0.7280830177478492
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,11,873,219,True,False,0.7397260273972602,0.4851309548360487,,,,,"comparison_groups,subgroup_accuracy_gap",0.837958010379225
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,12,49,13,True,False,0.8461538461538461,0.4583333333333333,,,,,"comparison_groups,subgroup_accuracy_gap",0.5842079990543425
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,13,1114,279,True,False,0.974910394265233,0.49364791288566245,,,,,"comparison_groups,subgroup_accuracy_gap",0.933458999497816
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,14,218,55,True,False,1.0,1.0,,,,,"comparison_groups,subgroup_accuracy_gap",0.6370419869199395
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,15,183,46,True,True,0.8260869565217391,0.663003663003663,0.03431372549019607,0.043333333333333335,,0.12254901960784315,"equalized_odds_gap,false_positive_rate_gap",0.6284580158535391
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,16,680,171,True,False,0.9181286549707602,0.47865853658536583,,,,,"comparison_groups,subgroup_accuracy_gap",0.909624999621883
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,17,2863,716,True,True,0.9972067039106145,0.4993006993006993,0.0,,,0.0060975609756097615,"equal_opportunity_gap,equalized_odds_gap",1.456790982047096
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,18,138,35,True,True,0.6285714285714286,0.6273546273546273,0.15032679738562088,0.196078431372549,0.21428571428571427,0.2647058823529411,,0.6318340019788593
client_scaling,5003,20,joint_dirichlet_0.3,B0,2,19,457,115,True,True,0.6608695652173913,0.5451779738363249,0.12371134020618557,,,0.4020618556701031,"equal_opportunity_gap,equalized_odds_gap",0.8432909962721169
client_scaling,5003,20,joint_dirichlet_0.3,B0,3,0,1560,390,True,True,1.0,1.0,0.0,,,0.0,"equal_opportunity_gap,equalized_odds_gap",1.130083022871986
client_scaling,5003,20,joint_dirichlet_0.3,B0,3,1,974,244,True,True,0.8852459016393442,0.5027656477438137,0.005376344086021506,0.03571428571428571,0.03571428571428571,0.12791991101223577,,0.9198329935315996
client_scaling,5003,20,joint_dirichlet_0.3,B0,3,2,2412,604,True,True,0.7003311258278145,0.6064523328689555,0.25008242851458135,0.26778242677824265,0.26778242677824265,0.6975726223637088,,1.4854999899398535
client_scaling,5003,20,joint_dirichlet_0.3,B0,3,3,942,236,True,True,0.6694915254237288,0.5734149054505006,0.1346153846153846,0.24731182795698925,0.24731182795698925,0.25343406593406603,,0.8670839888509363
client_scaling,5003,20,joint_dirichlet_0.3,B0,3,4,412,103,True,True,0.7669902912621359,0.4340659340659341,0.0,0.0,0.0,0.1508295625942685,,0.7262500002980232
client_scaling,5003,20,joint_dirichlet_0.3,B0,3,5,3447,862,True,True,0.6728538283062645,0.6711525974025974,0.0566279084641263,0.17608644585388772,0.17608644585388772,0.20182406590173585,,1.6089999990072101
client_scaling,5003,20,joint_dirichlet_0.3,B0,3,6,235,59,True,True,0.8813559322033898,0.7326860841423948,0.06206896551724128,0.008241758241758323,0.25,0.029885057471264354,,0.6502920005004853
client_scaling,5003,20,joint_dirichlet_0.3,B0,3,7,3301,826,True,True,0.9927360774818402,0.49817739975698666,0.0,0.0,0.0,0.023530731808965033,,1.5253339952323586
client_scaling,5003,20,joint_dirichlet_0.3,B0,3,8,76,19,True,False,0.6842105263157895,0.525,,,,,"comparison_groups,subgroup_accuracy_gap",0.5945840093772858
client_scaling,5003,20,joint_dirichlet_0.3,B0,3,9,88,22,True,False,0.6363636363636364,0.5416666666666666,,,,,"comparison_groups,subgroup_accuracy_gap",0.5955000233370811
client_scaling,5003,20,joint_dirichlet_0.3,B0,3,10,480,121,True,False,1.0,1.0,,,,,"comparison_groups,subgroup_accuracy_gap",0.7386670040432364
