scenario_id,seed,partition,method,round,included_clients,excluded_clients,approval_rate,global_accuracy,global_macro_f1,global_demographic_parity_gap,global_equal_opportunity_gap,global_equalized_odds_gap,global_subgroup_accuracy_gap
adult_core,2007,iid,B3,3,10,0,1.0,0.7675138121546962,0.5037334407536771,0.023636955965626753,0.0625963921999588,0.0625963921999588,0.17473097433950224
adult_core,2007,iid,B3,4,10,0,1.0,0.7701657458563536,0.5153781450990375,0.028516764579261073,0.07120690839384838,0.07120690839384838,0.17181387426365002
adult_core,2007,iid,B3,5,10,0,1.0,0.7706077348066298,0.5189077317277224,0.031133709296303925,0.0764206727317003,0.0764206727317003,0.1711596380843894
adult_core,2007,joint_dirichlet_0.3,B0,1,10,0,1.0,0.7646408839779005,0.49164109378614607,0.01908426544162279,0.05398587600606919,0.05398587600606919,0.17797519250498484
adult_core,2007,joint_dirichlet_0.3,B0,2,10,0,1.0,0.7659668508287293,0.49661616519731816,0.02003865697969283,0.05321161639182532,0.05321161639182532,0.17702080096691475
adult_core,2007,joint_dirichlet_0.3,B0,3,10,0,1.0,0.7670718232044199,0.5021048073373655,0.022982719786366037,0.06051088646481801,0.06051088646481801,0.17538521051876288
adult_core,2007,joint_dirichlet_0.3,B0,4,10,0,1.0,0.7690607734806629,0.5113960992697846,0.026881174131109287,0.06599314405599645,0.06599314405599645,0.1734494647118019
adult_core,2007,joint_dirichlet_0.3,B0,5,10,0,1.0,0.7706077348066298,0.5189077317277224,0.031133709296303925,0.0764206727317003,0.0764206727317003,0.1711596380843894
adult_core,2007,joint_dirichlet_0.3,B1,1,10,0,1.0,0.7646408839779005,0.49164109378614607,0.01908426544162279,0.05398587600606919,0.05398587600606919,0.17797519250498484
adult_core,2007,joint_dirichlet_0.3,B1,2,10,0,1.0,0.7659668508287293,0.49661616519731816,0.02003865697969283,0.05321161639182532,0.05321161639182532,0.17702080096691475
adult_core,2007,joint_dirichlet_0.3,B1,3,10,0,1.0,0.7670718232044199,0.5021048073373655,0.022982719786366037,0.06051088646481801,0.06051088646481801,0.17538521051876288
adult_core,2007,joint_dirichlet_0.3,B1,4,10,0,1.0,0.7690607734806629,0.5113960992697846,0.026881174131109287,0.06599314405599645,0.06599314405599645,0.1734494647118019
adult_core,2007,joint_dirichlet_0.3,B1,5,10,0,1.0,0.7706077348066298,0.5189077317277224,0.031133709296303925,0.0764206727317003,0.0764206727317003,0.1711596380843894
adult_core,2007,joint_dirichlet_0.3,B3,1,3,7,0.3,0.7542541436464089,0.44282630283284036,0.005233889434085705,0.01564129301355579,0.01564129301355579,0.19536637671703572
adult_core,2007,joint_dirichlet_0.3,B3,2,3,7,0.3,0.7542541436464089,0.44282630283284036,0.005233889434085705,0.01564129301355579,0.01564129301355579,0.19536637671703572
adult_core,2007,joint_dirichlet_0.3,B3,3,3,7,0.3,0.754475138121547,0.44374404508403187,0.005561007523716062,0.016684045881126174,0.016684045881126174,0.19503925862740534
adult_core,2007,joint_dirichlet_0.3,B3,4,3,7,0.3,0.7546961325966851,0.44466029164359544,0.004879808613634318,0.010696021929030365,0.010696021929030365,0.19572045753748712
adult_core,2007,joint_dirichlet_0.3,B3,5,3,7,0.3,0.7551381215469614,0.44648831351435375,0.005534044792895031,0.012781527664171137,0.012781527664171137,0.1950662213582265
adult_core,2008,iid,B0,1,10,0,1.0,0.7646408839779005,0.49164109378614607,0.01908426544162279,0.05398587600606919,0.05398587600606919,0.17797519250498484
adult_core,2008,iid,B0,2,10,0,1.0,0.7661878453038674,0.4981380333472546,0.021020011248583898,0.05529712212696609,0.05529712212696609,0.17669368287728437
adult_core,2008,iid,B0,3,10,0,1.0,0.7681767955801105,0.5061672330935187,0.024618310234517823,0.06572465080266995,0.06572465080266995,0.17374962007061112
adult_core,2008,iid,B0,4,10,0,1.0,0.7701657458563536,0.5160320303289336,0.029171000758521786,0.07224966126141877,0.07224966126141877,0.17181387426365002
adult_core,2008,iid,B0,5,10,0,1.0,0.7703867403314917,0.5187668615458848,0.03146082738593428,0.0764206727317003,0.0764206727317003,0.17148675617401976
adult_core,2008,iid,B1,1,10,0,1.0,0.7646408839779005,0.49164109378614607,0.01908426544162279,0.05398587600606919,0.05398587600606919,0.17797519250498484
adult_core,2008,iid,B1,2,10,0,1.0,0.7661878453038674,0.4981380333472546,0.021020011248583898,0.05529712212696609,0.05529712212696609,0.17669368287728437
adult_core,2008,iid,B1,3,10,0,1.0,0.7681767955801105,0.5061672330935187,0.024618310234517823,0.06572465080266995,0.06572465080266995,0.17374962007061112
adult_core,2008,iid,B1,4,10,0,1.0,0.7701657458563536,0.5160320303289336,0.029171000758521786,0.07224966126141877,0.07224966126141877,0.17181387426365002
adult_core,2008,iid,B1,5,10,0,1.0,0.7703867403314917,0.5187668615458848,0.03146082738593428,0.0764206727317003,0.0764206727317003,0.17148675617401976
adult_core,2008,iid,B3,1,10,0,1.0,0.7646408839779005,0.49164109378614607,0.01908426544162279,0.05398587600606919,0.05398587600606919,0.17797519250498484
adult_core,2008,iid,B3,2,10,0,1.0,0.7661878453038674,0.4981380333472546,0.021020011248583898,0.05529712212696609,0.05529712212696609,0.17669368287728437
