scenario_id,seed,client_count,partition,policy_profile,attack_type,method,round,client_id,malicious_client,train_samples,evaluation_samples,valid_update,approved,accuracy,macro_f1,demographic_parity_gap,equal_opportunity_gap,equalized_odds_gap,subgroup_accuracy_gap,undefined_metrics,runtime_ms,sample_count,label_entropy,group_entropy,label_distribution,group_distribution,joint_distribution,minority_fraction,approved_numeric,excluded_numeric,excluded_sample_fraction,minority_heavy
heterogeneity_entropy,6002,10,iid,submitted,none,B3,5,6,False,2051,513,True,True,0.7641325536062378,0.4903401673330979,0.0236686390532544,0.0761904761904762,0.0761904761904762,0.1498393913778529,,1.3987919664941728,2564,0.8143543201144313,0.9267609548928618,"{""0"": 1918, ""1"": 646}","{""Female"": 877, ""Male"": 1687}","{""0|Female"": 756, ""0|Male"": 1162, ""1|Female"": 121, ""1|Male"": 525}",0.3420436817472699,1,0,0.0,True
heterogeneity_entropy,6002,10,iid,submitted,none,B3,5,7,False,2050,513,True,True,0.7621832358674464,0.4892773207990599,0.0056765563368204,0.0048128342245989,0.0087800499312743,0.1973246441433717,,1.2872499646618962,2563,0.8058221363810684,0.9158049259182678,"{""0"": 1931, ""1"": 632}","{""Female"": 848, ""Male"": 1715}","{""0|Female"": 765, ""0|Male"": 1166, ""1|Female"": 83, ""1|Male"": 549}",0.3308622707764339,1,0,0.0,True
heterogeneity_entropy,6002,10,iid,submitted,none,B3,5,8,False,2050,513,True,True,0.7699805068226121,0.5119800064495323,0.024529449652902,0.0391115403186866,0.0391115403186866,0.166249194875832,,1.4057079679332674,2563,0.8120502113703928,0.8874493398595319,"{""0"": 1921, ""1"": 642}","{""Female"": 782, ""Male"": 1781}","{""0|Female"": 688, ""0|Male"": 1233, ""1|Female"": 94, ""1|Male"": 548}",0.30511119781506046,1,0,0.0,False
heterogeneity_entropy,6002,10,iid,submitted,none,B3,5,9,False,2050,513,True,True,0.7543859649122807,0.5134439359267735,0.0346273291925465,0.1130434782608695,0.1130434782608695,0.1616459627329193,,1.4127499889582396,2563,0.8363748888146634,0.9117908390840868,"{""0"": 1880, ""1"": 683}","{""Female"": 838, ""Male"": 1725}","{""0|Female"": 731, ""0|Male"": 1149, ""1|Female"": 107, ""1|Male"": 576}",0.3269605930550137,1,0,0.0,True
heterogeneity_entropy,6002,10,joint_dirichlet_1.0,submitted,none,B3,5,0,False,2764,691,True,True,0.9927641099855282,0.4981844589687726,0.0,0.0,0.0,0.0020201085615593,,1.520124962553382,3455,0.0638996715326517,0.6399573010341322,"{""0"": 3429, ""1"": 26}","{""Female"": 561, ""Male"": 2894}","{""0|Female"": 554, ""0|Male"": 2875, ""1|Female"": 7, ""1|Male"": 19}",0.16237337192474674,1,0,0.0,False
heterogeneity_entropy,6002,10,joint_dirichlet_1.0,submitted,none,B3,5,1,False,1706,427,True,False,0.5690866510538641,0.4555383080164097,0.008693438091081,0.0378634212305611,0.0378634212305611,0.078313691255638,,1.2437080149538815,2133,0.9994848137721576,0.6892814382128498,"{""0"": 1095, ""1"": 1038}","{""Female"": 393, ""Male"": 1740}","{""0|Female"": 223, ""0|Male"": 872, ""1|Female"": 170, ""1|Male"": 868}",0.18424753867791843,0,1,0.08320006240979834,False
heterogeneity_entropy,6002,10,joint_dirichlet_1.0,submitted,none,B3,5,2,False,1742,436,True,False,0.6032110091743119,0.4660153622880605,0.0430913348946135,0.0715045188729399,0.0715045188729399,0.1153005464480874,,1.2119170278310776,2178,0.990627088794418,0.6348804173543857,"{""0"": 1213, ""1"": 965}","{""Female"": 349, ""Male"": 1829}","{""0|Female"": 238, ""0|Male"": 975, ""1|Female"": 111, ""1|Male"": 854}",0.16023875114784206,0,1,0.08495533798806412,False
heterogeneity_entropy,6002,10,joint_dirichlet_1.0,submitted,none,B3,5,3,False,1736,435,True,True,0.6620689655172414,0.4343603216304434,0.0165195291599785,0.04,0.04,0.5214686998394863,,1.2273750035092237,2171,0.9349493930332976,0.9618586822020286,"{""0"": 1409, ""1"": 762}","{""Female"": 837, ""Male"": 1334}","{""0|Female"": 826, ""0|Male"": 583, ""1|Female"": 11, ""1|Male"": 751}",0.3855366190695532,1,0,0.0,True
heterogeneity_entropy,6002,10,joint_dirichlet_1.0,submitted,none,B3,5,4,False,774,194,True,True,0.9896907216494846,0.4974093264248704,0.0,,,0.0833333333333333,"equal_opportunity_gap,equalized_odds_gap",0.8790839929133654,968,0.0962927636813615,0.5377358353012732,"{""0"": 956, ""1"": 12}","{""Female"": 119, ""Male"": 849}","{""0|Female"": 109, ""0|Male"": 847, ""1|Female"": 10, ""1|Male"": 2}",0.12293388429752067,1,0,0.0,False
heterogeneity_entropy,6002,10,joint_dirichlet_1.0,submitted,none,B3,5,5,False,3279,820,True,True,0.9829268292682928,0.5581896551724138,0.0018315018315018,0.0833333333333333,0.0833333333333333,0.009197615037031,,1.6878750175237656,4099,0.1345636249851977,0.9187019007406814,"{""0"": 4022, ""1"": 77}","{""Female"": 2731, ""Male"": 1368}","{""0|Female"": 2670, ""0|Male"": 1352, ""1|Female"": 61, ""1|Male"": 16}",0.3337399365698951,1,0,0.0,True
