scenario_id,seed,client_count,partition,policy_profile,attack_type,method,round,client_id,malicious_client,train_samples,evaluation_samples,valid_update,approved,accuracy,macro_f1,demographic_parity_gap,equal_opportunity_gap,equalized_odds_gap,subgroup_accuracy_gap,undefined_metrics,runtime_ms
adversarial,10003,10,joint_dirichlet_0.3,submitted,label_flip,B0,5,9,False,3646,912,True,False,0.9824561403508771,0.6319241247099183,,,,,"comparison_groups,subgroup_accuracy_gap",1.7318329773843288
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,1,0,True,5224,1307,True,True,0.9671002295332823,0.4916374951380786,0.0,,,0.5308641975308642,"equal_opportunity_gap,equalized_odds_gap",2.3745000071357936
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,1,1,True,670,168,True,False,0.7083333333333334,0.6449122201613251,,,,,"comparison_groups,subgroup_accuracy_gap",1.1667500075418502
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,1,2,False,4716,1180,True,True,0.9245762711864407,0.49137684704013485,0.0025252525252525255,0.0125,0.0125,0.1867398474541332,,2.0470829913392663
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,1,3,False,361,91,True,False,0.7692307692307693,0.5131210191082802,,,,,"comparison_groups,subgroup_accuracy_gap",0.7254999945871532
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,1,4,False,730,183,True,True,0.7650273224043715,0.45524402907580475,0.02127659574468085,,,0.9148936170212766,"equal_opportunity_gap,equalized_odds_gap",0.9672089945524931
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,1,5,False,319,80,True,True,0.8,0.5428571428571428,0.08333333333333337,0.0,0.11764705882352944,0.6071428571428571,,0.7440839835908264
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,1,6,False,1536,384,True,False,0.9973958333333334,0.49934810951760106,,,,,"comparison_groups,subgroup_accuracy_gap",1.1005839915014803
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,1,7,False,1780,446,True,False,0.9753363228699552,0.49375709421112374,,,,,"comparison_groups,subgroup_accuracy_gap",1.2274589971639216
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,1,8,False,1523,381,True,True,0.9763779527559056,0.4940239043824701,0.0,,,0.041860465116279055,"equal_opportunity_gap,equalized_odds_gap",1.2688330025412142
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,1,9,False,3646,912,True,False,0.981359649122807,0.5479224376731302,,,,,"comparison_groups,subgroup_accuracy_gap",1.878124981885776
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,2,0,True,5224,1307,True,True,0.9678653404743688,0.5145560665015918,0.012345679012345678,,,0.5185185185185186,"equal_opportunity_gap,equalized_odds_gap",2.134625014150515
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,2,1,True,670,168,True,False,0.7321428571428571,0.6849868744531022,,,,,"comparison_groups,subgroup_accuracy_gap",0.866875023348257
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,2,2,False,4716,1180,True,True,0.9279661016949152,0.5430752900765793,0.01387600494743352,0.037500000000000006,0.037500000000000006,0.18043960008245719,,2.2524159867316484
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,2,3,False,361,91,True,False,0.7802197802197802,0.5512820512820513,,,,,"comparison_groups,subgroup_accuracy_gap",0.704791018506512
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,2,4,False,730,183,True,True,0.7923497267759563,0.559873417721519,0.1276595744680851,,,0.8085106382978724,"equal_opportunity_gap,equalized_odds_gap",0.8438329969067127
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,2,5,False,319,80,True,True,0.8,0.5428571428571428,0.08333333333333337,0.0,0.11764705882352944,0.6071428571428571,,0.7007909880485386
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,2,6,False,1536,384,True,False,0.9947916666666666,0.49869451697127937,,,,,"comparison_groups,subgroup_accuracy_gap",1.0618340165819973
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,2,7,False,1780,446,True,False,0.9753363228699552,0.49375709421112374,,,,,"comparison_groups,subgroup_accuracy_gap",1.1457079963292927
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,2,8,False,1523,381,True,True,0.9763779527559056,0.4940239043824701,0.0,,,0.041860465116279055,"equal_opportunity_gap,equalized_odds_gap",1.089792000129819
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,2,9,False,3646,912,True,False,0.9802631578947368,0.5450110864745011,,,,,"comparison_groups,subgroup_accuracy_gap",2.035167010035366
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,3,0,True,5224,1307,True,True,0.9678653404743688,0.5145560665015918,0.012345679012345678,,,0.5185185185185186,"equal_opportunity_gap,equalized_odds_gap",2.1354999917093664
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,3,1,True,670,168,True,False,0.7380952380952381,0.6936339522546419,,,,,"comparison_groups,subgroup_accuracy_gap",0.8463340054731816
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,3,2,False,4716,1180,True,True,0.9288135593220339,0.5775368248772504,0.0315527726242012,0.012499999999999997,0.012658227848101266,0.1779143475572047,,1.983583002584055
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,3,3,False,361,91,True,False,0.7802197802197802,0.5512820512820513,,,,,"comparison_groups,subgroup_accuracy_gap",0.980499986326322
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,3,4,False,730,183,True,True,0.7923497267759563,0.5872507122507122,0.15550688360450562,,,0.7512515644555695,"equal_opportunity_gap,equalized_odds_gap",0.9562500054016709
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,3,5,False,319,80,True,True,0.8,0.5428571428571428,0.08333333333333337,0.0,0.11764705882352944,0.6071428571428571,,0.7257920224219561
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,3,6,False,1536,384,True,False,0.9895833333333334,0.4973821989528796,,,,,"comparison_groups,subgroup_accuracy_gap",1.0733340168371797
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,3,7,False,1780,446,True,False,0.9753363228699552,0.49375709421112374,,,,,"comparison_groups,subgroup_accuracy_gap",1.1399590002838522
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,3,8,False,1523,381,True,True,0.9763779527559056,0.4940239043824701,0.0,,,0.041860465116279055,"equal_opportunity_gap,equalized_odds_gap",1.0708750050980598
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,3,9,False,3646,912,True,False,0.9802631578947368,0.5450110864745011,,,,,"comparison_groups,subgroup_accuracy_gap",1.6977910127025098
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,4,0,True,5224,1307,True,True,0.9678653404743688,0.5145560665015918,0.012345679012345678,,,0.5185185185185186,"equal_opportunity_gap,equalized_odds_gap",2.1330000017769635
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,4,1,True,670,168,True,False,0.7321428571428571,0.6849868744531022,,,,,"comparison_groups,subgroup_accuracy_gap",0.9313749906141311
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,4,2,False,4716,1180,True,True,0.9305084745762712,0.6021643312939938,0.03785301999587714,0.04999999999999999,0.04999999999999999,0.16906307977736545,,1.9925000087823719
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,4,3,False,361,91,True,False,0.7802197802197802,0.5512820512820513,,,,,"comparison_groups,subgroup_accuracy_gap",0.7677499961573631
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,4,4,False,730,183,True,True,0.7923497267759563,0.5872507122507122,0.15550688360450562,,,0.7512515644555695,"equal_opportunity_gap,equalized_odds_gap",0.9062910103239119
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,4,5,False,319,80,True,True,0.8125,0.5889003083247688,0.125,0.0,0.17647058823529416,0.5654761904761905,,0.8701249898876995
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,4,6,False,1536,384,True,False,0.9895833333333334,0.4973821989528796,,,,,"comparison_groups,subgroup_accuracy_gap",1.1467919975984842
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,4,7,False,1780,446,True,False,0.9753363228699552,0.49375709421112374,,,,,"comparison_groups,subgroup_accuracy_gap",1.1406669800635427
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,4,8,False,1523,381,True,True,0.9763779527559056,0.4940239043824701,0.0,,,0.041860465116279055,"equal_opportunity_gap,equalized_odds_gap",1.0657920211087912
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,4,9,False,3646,912,True,False,0.9802631578947368,0.5450110864745011,,,,,"comparison_groups,subgroup_accuracy_gap",1.6867080121301115
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,5,0,True,5224,1307,True,True,0.9678653404743688,0.5145560665015918,0.012345679012345678,,,0.5185185185185186,"equal_opportunity_gap,equalized_odds_gap",2.480082999682054
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,5,1,True,670,168,True,False,0.7321428571428571,0.6849868744531022,,,,,"comparison_groups,subgroup_accuracy_gap",0.9098750015255064
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,5,2,False,4716,1180,True,True,0.9313559322033899,0.6104483634185011,0.04037827252112966,0.0625,0.0625,0.16653782725211297,,1.975207997020334
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,5,3,False,361,91,True,False,0.7802197802197802,0.5512820512820513,,,,,"comparison_groups,subgroup_accuracy_gap",0.7154580089263618
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,5,4,False,730,183,True,True,0.7923497267759563,0.5872507122507122,0.15550688360450562,,,0.7512515644555695,"equal_opportunity_gap,equalized_odds_gap",0.8870000019669533
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,5,5,False,319,80,True,True,0.8,0.5783926218708828,0.1071428571428571,0.018181818181818188,0.17647058823529416,0.5476190476190477,,0.7155830098781735
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,5,6,False,1536,384,True,False,0.9895833333333334,0.4973821989528796,,,,,"comparison_groups,subgroup_accuracy_gap",1.0755000112112612
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,5,7,False,1780,446,True,False,0.9753363228699552,0.49375709421112374,,,,,"comparison_groups,subgroup_accuracy_gap",1.3499589986167848
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,5,8,False,1523,381,True,True,0.9763779527559056,0.4940239043824701,0.0,,,0.041860465116279055,"equal_opportunity_gap,equalized_odds_gap",1.0987079876940697
adversarial,10003,10,joint_dirichlet_0.3,submitted,sign_flip,B0,5,9,False,3646,912,True,False,0.9802631578947368,0.5450110864745011,,,,,"comparison_groups,subgroup_accuracy_gap",1.6839170129969716
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,1,0,True,5224,1307,True,True,0.9671002295332823,0.4916374951380786,0.0,,,0.5308641975308642,"equal_opportunity_gap,equalized_odds_gap",2.297291997820139
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,1,1,True,670,168,True,False,0.7083333333333334,0.6449122201613251,,,,,"comparison_groups,subgroup_accuracy_gap",1.1381250224076211
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,1,2,False,4716,1180,True,True,0.9245762711864407,0.49137684704013485,0.0025252525252525255,0.0125,0.0125,0.1867398474541332,,2.150415995856747
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,1,3,False,361,91,True,False,0.7692307692307693,0.5131210191082802,,,,,"comparison_groups,subgroup_accuracy_gap",0.7517909980379045
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,1,4,False,730,183,True,True,0.7650273224043715,0.45524402907580475,0.02127659574468085,,,0.9148936170212766,"equal_opportunity_gap,equalized_odds_gap",1.0452909918967634
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,1,5,False,319,80,True,True,0.8,0.5428571428571428,0.08333333333333337,0.0,0.11764705882352944,0.6071428571428571,,0.8139590208884329
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,1,6,False,1536,384,True,False,0.9973958333333334,0.49934810951760106,,,,,"comparison_groups,subgroup_accuracy_gap",1.1250840034335852
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,1,7,False,1780,446,True,False,0.9753363228699552,0.49375709421112374,,,,,"comparison_groups,subgroup_accuracy_gap",1.1932920024264604
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,1,8,False,1523,381,True,True,0.9763779527559056,0.4940239043824701,0.0,,,0.041860465116279055,"equal_opportunity_gap,equalized_odds_gap",1.0904159862548113
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,1,9,False,3646,912,True,False,0.981359649122807,0.5479224376731302,,,,,"comparison_groups,subgroup_accuracy_gap",1.7135830130428076
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,2,0,True,5224,1307,True,False,0.4996174445294568,0.35732137164442146,0.04239421585805492,,,0.019334179203673474,"equal_opportunity_gap,equalized_odds_gap",2.469250001013279
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,2,1,True,670,168,True,False,0.5773809523809523,0.5380862022228246,,,,,"comparison_groups,subgroup_accuracy_gap",0.8706669905222952
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,2,2,False,4716,1180,True,False,0.5372881355932203,0.4350383550977029,0.08616780045351474,0.15000000000000002,0.15000000000000002,0.012291280148422956,,2.056540979538113
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,2,3,False,361,91,True,False,0.5824175824175825,0.553921568627451,,,,,"comparison_groups,subgroup_accuracy_gap",0.7160840032156557
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,2,4,False,730,183,True,False,0.5081967213114754,0.4765446224256293,0.024561952440550705,,,0.06054443053817271,"equal_opportunity_gap,equalized_odds_gap",0.9098339942283928
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,2,5,False,319,80,True,False,0.5625,0.45893719806763283,0.06547619047619047,0.07792207792207795,0.2941176470588235,0.20833333333333331,,0.7285419851541519
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,2,6,False,1536,384,True,False,0.5859375,0.37523918671400947,,,,,"comparison_groups,subgroup_accuracy_gap",1.237958000274375
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,2,7,False,1780,446,True,False,0.5381165919282511,0.382304692752454,,,,,"comparison_groups,subgroup_accuracy_gap",1.208625006256625
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,2,8,False,1523,381,True,False,0.5380577427821522,0.3786047890874045,0.021238442140655678,,,0.007284953768562641,"equal_opportunity_gap,equalized_odds_gap",1.099290995625779
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,2,9,False,3646,912,True,False,0.8344298245614035,0.4738173384431394,,,,,"comparison_groups,subgroup_accuracy_gap",1.7064580169972032
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,3,0,True,5224,1307,True,False,0.5723029839326702,0.3960942724206138,0.09763760497855112,,,0.10998328399089685,"equal_opportunity_gap,equalized_odds_gap",2.553541009547189
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,3,1,True,670,168,True,False,0.6547619047619048,0.6181818181818182,,,,,"comparison_groups,subgroup_accuracy_gap",0.9312499896623194
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,3,2,False,4716,1180,True,False,0.5847457627118644,0.4662427626137304,0.06002628324056897,0.0625,0.0625,0.028280251494537167,,2.1930419898126274
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,3,3,False,361,91,True,False,0.6373626373626373,0.5861926415874328,,,,,"comparison_groups,subgroup_accuracy_gap",0.7172500190790743
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,3,4,False,730,183,True,False,0.5683060109289617,0.5364117364117365,0.16113892365456822,,,0.09418022528160208,"equal_opportunity_gap,equalized_odds_gap",0.9012079972308129
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,3,5,False,319,80,True,True,0.6875,0.5900799344127895,0.24404761904761907,0.21038961038961046,0.47058823529411764,0.2678571428571429,,0.7232500065583736
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,3,6,False,1536,384,True,False,0.6015625,0.3816555280745146,,,,,"comparison_groups,subgroup_accuracy_gap",1.0998749930877239
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,3,7,False,1780,446,True,False,0.6278026905829597,0.42705463550533973,,,,,"comparison_groups,subgroup_accuracy_gap",1.4046660216990858
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,3,8,False,1523,381,True,False,0.6141732283464567,0.4263752470887061,0.0544130008405716,,,0.021854861305687923,"equal_opportunity_gap,equalized_odds_gap",1.2345410068519413
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,3,9,False,3646,912,True,False,0.8157894736842105,0.4822384428223844,,,,,"comparison_groups,subgroup_accuracy_gap",1.895624998724088
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,4,0,True,5224,1307,True,False,0.49808722264728383,0.3541595106812498,0.04076289448774495,,,0.07034821662336616,"equal_opportunity_gap,equalized_odds_gap",2.1704999962821603
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,4,1,True,670,168,True,False,0.5773809523809523,0.5477535545023696,,,,,"comparison_groups,subgroup_accuracy_gap",1.117333013098687
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,4,2,False,4716,1180,True,False,0.49830508474576274,0.3968280282935456,0.006197175840032876,0.025000000000000022,0.025000000000000022,0.021554834054834104,,2.0353340078145266
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,4,3,False,361,91,True,False,0.4945054945054945,0.4803872889771599,,,,,"comparison_groups,subgroup_accuracy_gap",0.7236249803099781
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,4,4,False,730,183,True,False,0.4371584699453552,0.4194055136300632,0.04239674593241549,,,0.1275031289111389,"equal_opportunity_gap,equalized_odds_gap",0.8631249947939068
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,4,5,False,319,80,True,True,0.625,0.5157384987893463,0.1071428571428571,0.1558441558441559,0.3529411764705882,0.2976190476190476,,0.6994159775786102
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,4,6,False,1536,384,True,False,0.5104166666666666,0.34263340010926974,,,,,"comparison_groups,subgroup_accuracy_gap",1.0718340054154396
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,4,7,False,1780,446,True,False,0.5493273542600897,0.3841090996530521,,,,,"comparison_groups,subgroup_accuracy_gap",1.1367919796612114
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,4,8,False,1523,381,True,False,0.5275590551181102,0.38180572582389843,0.06912300364247687,,,0.03656486410759319,"equal_opportunity_gap,equalized_odds_gap",1.305291021708399
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,4,9,False,3646,912,True,False,0.7598684210526315,0.44485303314571606,,,,,"comparison_groups,subgroup_accuracy_gap",1.8849589978344738
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,5,0,True,5224,1307,True,True,0.9043611323641928,0.5376436594566906,0.1290153666445129,,,0.437657341953155,"equal_opportunity_gap,equalized_odds_gap",2.186790981795639
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,5,1,True,670,168,True,False,0.5178571428571429,0.5008619741040972,,,,,"comparison_groups,subgroup_accuracy_gap",0.8491250046063215
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,5,2,False,4716,1180,True,True,0.7745762711864407,0.5006077731319727,0.1462842712842713,0.3125,0.3125,0.02002164502164494,,2.243708004243672
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,5,3,False,361,91,True,False,0.6923076923076923,0.5666666666666667,,,,,"comparison_groups,subgroup_accuracy_gap",0.7363329932559282
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,5,4,False,730,183,True,False,0.7540983606557377,0.6432748538011696,0.3291614518147684,,,0.49937421777221525,"equal_opportunity_gap,equalized_odds_gap",0.9382920106872916
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,5,5,False,319,80,True,False,0.4875,0.4809305269821174,0.24404761904761904,0.2753246753246753,0.2753246753246753,0.19642857142857145,,0.7287500193342566
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,5,6,False,1536,384,True,False,0.8229166666666666,0.46557511256651657,,,,,"comparison_groups,subgroup_accuracy_gap",1.1034999915864319
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,5,7,False,1780,446,True,False,0.8968609865470852,0.5126840855106889,,,,,"comparison_groups,subgroup_accuracy_gap",1.1277910089120269
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,5,8,False,1523,381,True,True,0.8661417322834646,0.5315234949490079,0.11513028859624545,,,0.11978145138694307,"equal_opportunity_gap,equalized_odds_gap",1.0819169983733445
adversarial,10003,10,joint_dirichlet_0.3,submitted,random_weights,B0,5,9,False,3646,912,True,False,0.30153508771929827,0.24815871721701319,,,,,"comparison_groups,subgroup_accuracy_gap",1.9363749888725579
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,1,0,False,5224,1307,True,True,0.9671002295332823,0.4916374951380786,0.0,,,0.5308641975308642,"equal_opportunity_gap,equalized_odds_gap",2.2624580014962703
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,1,1,False,670,168,True,False,0.7083333333333334,0.6449122201613251,,,,,"comparison_groups,subgroup_accuracy_gap",1.2117500009480864
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,1,2,False,4716,1180,True,True,0.9245762711864407,0.49137684704013485,0.0025252525252525255,0.0125,0.0125,0.1867398474541332,,2.1692919835913926
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,1,3,False,361,91,True,False,0.7692307692307693,0.5131210191082802,,,,,"comparison_groups,subgroup_accuracy_gap",0.7483749941457063
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,1,4,False,730,183,True,True,0.7650273224043715,0.45524402907580475,0.02127659574468085,,,0.9148936170212766,"equal_opportunity_gap,equalized_odds_gap",0.8968329930212349
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,1,5,False,319,80,True,True,0.8,0.5428571428571428,0.08333333333333337,0.0,0.11764705882352944,0.6071428571428571,,0.7287909975275397
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,1,6,False,1536,384,True,False,0.9973958333333334,0.49934810951760106,,,,,"comparison_groups,subgroup_accuracy_gap",1.1412920139264315
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,1,7,False,1780,446,True,False,0.9753363228699552,0.49375709421112374,,,,,"comparison_groups,subgroup_accuracy_gap",1.2035000254400074
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,1,8,False,1523,381,True,True,0.9763779527559056,0.4940239043824701,0.0,,,0.041860465116279055,"equal_opportunity_gap,equalized_odds_gap",1.3235829828772694
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,1,9,False,3646,912,True,False,0.981359649122807,0.5479224376731302,,,,,"comparison_groups,subgroup_accuracy_gap",1.7898340011015534
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,2,0,False,5224,1307,True,True,0.9678653404743688,0.5145560665015918,0.012345679012345678,,,0.5185185185185186,"equal_opportunity_gap,equalized_odds_gap",2.209250000305474
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,2,1,False,670,168,True,False,0.7738095238095238,0.7732954545454545,,,,,"comparison_groups,subgroup_accuracy_gap",1.1280830076429993
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,2,2,False,4716,1180,True,True,0.926271186440678,0.5130697098624016,0.0037749948464234186,0.07500000000000001,0.07500000000000001,0.18549010513296227,,2.01104098232463
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,2,3,False,361,91,True,False,0.7472527472527473,0.4276729559748428,,,,,"comparison_groups,subgroup_accuracy_gap",0.7082500087562948
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,2,4,False,730,183,True,True,0.7650273224043715,0.45524402907580475,0.02127659574468085,,,0.9148936170212766,"equal_opportunity_gap,equalized_odds_gap",1.001583004835993
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,2,5,False,319,80,True,False,0.825,0.7666666666666666,0.3214285714285714,0.1636363636363637,0.29411764705882354,0.04761904761904767,,0.7379590242635459
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,2,6,False,1536,384,True,False,0.9973958333333334,0.49934810951760106,,,,,"comparison_groups,subgroup_accuracy_gap",1.0893750004470348
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,2,7,False,1780,446,True,False,0.9753363228699552,0.49375709421112374,,,,,"comparison_groups,subgroup_accuracy_gap",1.1650840169750154
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,2,8,False,1523,381,True,True,0.9763779527559056,0.4940239043824701,0.0,,,0.041860465116279055,"equal_opportunity_gap,equalized_odds_gap",1.1298750177957118
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,2,9,False,3646,912,True,False,0.9769736842105263,0.6320814523100566,,,,,"comparison_groups,subgroup_accuracy_gap",1.8772500043269247
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,3,0,False,5224,1307,True,True,0.9678653404743688,0.5145560665015918,0.012345679012345678,,,0.5185185185185186,"equal_opportunity_gap,equalized_odds_gap",2.1009999909438193
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,3,1,False,670,168,True,False,0.6309523809523809,0.6218963264120807,,,,,"comparison_groups,subgroup_accuracy_gap",0.8842090028338134
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,3,2,False,4716,1180,True,True,0.926271186440678,0.5130697098624016,0.0037749948464234186,0.07500000000000001,0.07500000000000001,0.18549010513296227,,2.1069999784231186
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,3,3,False,361,91,True,False,0.7472527472527473,0.4276729559748428,,,,,"comparison_groups,subgroup_accuracy_gap",0.8020000241231173
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,3,4,False,730,183,True,True,0.7650273224043715,0.45524402907580475,0.02127659574468085,,,0.9148936170212766,"equal_opportunity_gap,equalized_odds_gap",0.8913749770727009
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,3,5,False,319,80,True,False,0.6375,0.6203567337587956,0.32738095238095233,0.025974025974025983,0.058823529411764705,0.27976190476190477,,0.7156660140026361
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,3,6,False,1536,384,True,False,0.9973958333333334,0.49934810951760106,,,,,"comparison_groups,subgroup_accuracy_gap",1.074333005817607
adversarial,10003,10,joint_dirichlet_0.3,submitted,none,B6,3,7,False,1780,446,True,False,0.9753363228699552,0.49375709421112374,,,,,"comparison_groups,subgroup_accuracy_gap",1.1278339952696115
