execution_id,round_id,round_state,node_id,approval_status,model_cid,tx_hash,gas_used
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B4,3,Archived,1,Rejected,bafkreibp54y3vhlrx7n5gaadkezxbujsjwn5jj2vgnez65lhve2br7izye,0x84f87084d46ed70898d3c5f499f0aa516be3d96b6bb4084583ff956dc3529dfa,1132214
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B4,3,Archived,2,Approved,bafkreidufcgqnepn7yrrb6l5g3q5qecnfitm3ufuiweyobvlh3fsh7vuoy,0x35d3e5131c2299d629813cf2a853e543714fa87bc99d48a6ccef23603be0f5e2,1140845
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B4,3,Archived,3,Approved,bafkreicfkzhgpiebdrcz6c2ih3rq7nrwqvhf6j2aq3vvnoeay2tvgbnxn4,0xcb429cc6de9f1055941c4c4eccca537cdd1e19252cfff756b88a8e6109bfdf4f,1140906
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B4,3,Archived,4,Rejected,bafkreibjtvvtg7wi47rb5ie23mfwx3x7ffgdgwunpdumvgpqym4hoiauxy,0x5f47247343ff6483cb54e4447dacc9526c121b56d1c93e5528221277006dc7b1,1115271
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B4,3,Archived,5,Approved,bafkreiajh7alaltqg7dwcb5zt4lfw44e7zgquw7ye3svvzkjogveon32mm,0x65866ee48363847a39b5bd024a636d046fd6aff2eb37d3eb39cdd163b590ed19,1140809
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B7,1,Archived,1,Rejected,bafkreicsvmnsag4zcgduk4w4qwsjw2yviyc6sac6mptprsailvlmgspuge,0xf9d195a90ef28bbf81954b84bf6b4aa6d271cc6062129623f00b6bebc6e1170f,1132250
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B7,1,Archived,2,Approved,bafkreiga3ylvu452lfxc3vebbgdxpch7wmlkbmksopeyqgkosciiok6iau,0x3bc78c8acd069022adc3c7ed859021b05421e2f6431e7675290ef21c36571c25,1140906
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B7,1,Archived,3,Approved,bafkreiecfvs3lgep6wfalfrdtdbmr6pzgmpzcxhcwq57yf44jqrkzmkmbe,0x8b5f3d32fa0ee2c94ccb55dc1f4e03a496cbb7036a7f2fa86698985f8503ed9b,1140846
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B7,1,Archived,4,Approved,bafkreidusgoh74ly2ecbci65h2bnwmxktz73xyholmpkdc2jub5tek5m5e,0x715c819c560938de0cf0f270389e37502622ef54aa97e8fd8f9243dea6ebebf2,1140942
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B7,1,Archived,5,Approved,bafkreic4kir7jzx7ovdrsn52txaeuhjcjhzwrrt6aqf4o5hidxpoqcg6oi,0x0c176aad17af01dd342cb26c274a22e1601a82cf074e3ff0989c08ad55de5022,1140846
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B7,2,Archived,1,Rejected,bafkreifzcjwvh3i6euuyt6ldpr3ohrwxa3y354y6qegqswpx677b34k6xu,0x40ba8521ffcbf21eeb3d1db5c50964d350880374065e7f2a345f2cdb9433c92f,1132250
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B7,2,Archived,2,Approved,bafkreihrj4su5vp37h5v53yvxcjtn3ybscrzruus5r2h4h4wx5v4crvr2e,0x1eb85b0a40603fd465d5d85c0f7ba26ee7f01f51856e4dc2d76a5307c7d290ab,1140906
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B7,2,Archived,3,Approved,bafkreidoidttm2mqr5wouyj5ldrsjkfxz5lcmxfhkdzbw72o55757v4sze,0x475826a4c34fd52ae1bdecee83a0380cb0ae4e15c6ee5de148466a46a14f45f5,1140870
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B7,2,Archived,4,Approved,bafkreihlmjwpkl7rspbmzu7giojqxjhfxbc442v6rxykypinvckolbaqgq,0x641923ac58d0f600fefabcc09ca04279e40b272a82adb1fff910bbaae6c9b8c9,1140954
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B7,2,Archived,5,Approved,bafkreig4kkpscay2cwvt3czxlwksvvtitdl7ob5g7yw3purbdlhftwx7xu,0xf408b6ffc580b9a3c77d08df948cccb1d25074e7e8c7f650c1c5a8352ab4a975,1140882
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B7,3,Archived,1,Rejected,bafkreibmgduzfxba46x23l4cqpkdyecmc5fnzcoyvszudd3gfrurxd63vq,0xe45c1bdba1b8f1a155d418b69b919b7b45a75ea78ca98af3ae410c8ed1e32410,1132250
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B7,3,Archived,2,Approved,bafkreidufcgqnepn7yrrb6l5g3q5qecnfitm3ufuiweyobvlh3fsh7vuoy,0x04a8677e72503e7999ebadb31ed51755b5f7c5a162633c0c430f7e60d60726bc,1140906
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B7,3,Archived,3,Approved,bafkreid72dc5rrxgiupdo4zyzitljfqcyqv6y4xzfokyx4s5ytyi3lirza,0x0a4f238ba1730b57fc67c24de3564048058117536e7a88451b372a2ddbadb1cc,1140882
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B7,3,Archived,4,Approved,bafkreibu26k7ej3p7r5lrsjis7qxbyrtvkvldgm4nbagv3fdqphp2xbsza,0x88f5bbcb8e5aa2308ea2803f74d30a372b66c2eea723ad8b4914350b92777dc6,1140917
seed_10002-clients_5-joint_dirichlet_0.3-submitted-random_weights-B7,3,Archived,5,Approved,bafkreigbwfs7d4s4b3eyw2umx77iccn5d2void7hqm6lt7t6jofr5li3ym,0xdac0ab77a283c6571478f7cf48de371fd314ccffbb3ff80fa2dda2dafcaea318,1140870
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,1,Archived,1,Rejected,bafkreicsvmnsag4zcgduk4w4qwsjw2yviyc6sac6mptprsailvlmgspuge,0xf9b4330b98d592aecdcb23a3cd487aa3bfee5d39a3b6c2324474cfedfd1e1dc6,1132250
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,1,Archived,2,Approved,bafkreifuzaikcwwup6l7ajebzqrh4nicxz64t2q5xdtu2b6pxjdawraodi,0x26ee061a1a575c9479439063650f45efb7a827fcccc1b5e0f81cdbedb1258669,1140882
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,1,Archived,3,Approved,bafkreiecfvs3lgep6wfalfrdtdbmr6pzgmpzcxhcwq57yf44jqrkzmkmbe,0x4afd84087b6da8e41f6a3b2c37e8a90676aebc430e2944bfc64367998b1386c4,1140834
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,1,Archived,4,Approved,bafkreidusgoh74ly2ecbci65h2bnwmxktz73xyholmpkdc2jub5tek5m5e,0x984d65aafee702c9940779b242512daaeccbe245ff47f20783b1acc4fb6e8660,1140917
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,1,Archived,5,Approved,bafkreic4kir7jzx7ovdrsn52txaeuhjcjhzwrrt6aqf4o5hidxpoqcg6oi,0x119dcecb6c17bd5ff64fa761bb3451a9dc070ccc59ebd1c454fad4436dc20b91,1140821
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,2,Archived,1,Rejected,bafkreiaakrbwo2pmuxq252qpbouxm5lg3lajq57322e5zoql6nvxc25bda,0x4c52e91347b233a0408eb861daa117968031a416d9a985b7721b573c3c4b7c33,1132250
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,2,Archived,2,Approved,bafkreidx43dtzw6djkkn3xcaes5srbvjyogs4qoc5bj5hivl7p6nj5j2ci,0x9a27906f23f0f70b47dc6d9f344a96b42aaf2ccafba1505e9705e1d06b23dd12,1140869
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,2,Archived,3,Approved,bafkreifrhhvl4uw7hxgmlvlqe6ye5f6cfbmcu553f3hgs7offw7yhr4y3i,0xdc36d07b4eafd8a81cceec84de866c5705f785c28bcb8145feaed28425868c1b,1140857
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,2,Archived,4,Approved,bafkreig2mayysdo3b7xt2cadkbc3wj2fld54wcugxrgjyyznwml2ltohny,0xbaa7c2aa16cd5af78361e71829b3ab7e0a1920c1de58225772c7638fc1e5e5c3,1140930
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,2,Archived,5,Approved,bafkreibf5dy5ggegzz5kt33kfo7tcwh4luqhu64chajejzqbvuijvedftm,0x99a618d35c5435fc7092b42f7518566d69e977ce4ea28e76b0dd2219ae8f7748,1140858
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,3,Archived,1,Rejected,bafkreig7nxxz2ila27nzuurx7yntfzsi72btruzkc6ksjo6yuf5b3mxhkq,0xe7d4e84ca3e3e16371695dada7a7006f5385149c2d0011bd44e54ac156bb178f,1132275
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,3,Archived,2,Approved,bafkreicvsnx2ux4mldtfyinlc7mqvnkr2zd2ijbfkbrwyemfrw2fhdl3ve,0x772db5a273f99af892435f35be2ec0d8abe660f7afba891d91cad5cc02101ff0,1140882
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,3,Archived,3,Approved,bafkreiedydgapxfwom6jdbo3iygrjjivbgacnsq27ejrtre7iuxjbhry4q,0xc0aafd64090299e24dae54b48f0f82728b429b7457967cb8c0a5f55acf7c655d,1140858
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,3,Archived,4,Approved,bafkreihmqe23ukuu5ucts4dshqeklr7ebnrsnzdypik6mbfuahw6gdkmau,0x1369a969f3d1ae59f0543b026a9f0c778ec012825b731055b2ad45fe9eb7ff72,1140917
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B4,3,Archived,5,Approved,bafkreia5p6dbjraui2igsoem4eu2s4pysmenbo2tzgxsca4e64w7ebqose,0x6c99564feb632f0ea2cae38fcf21c8cbc72fa67c4e50dd9352719eb1c1958b18,1140870
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,1,Archived,1,Rejected,bafkreicsvmnsag4zcgduk4w4qwsjw2yviyc6sac6mptprsailvlmgspuge,0x968b025a2559dac461ce1fa52bb0554d3ce3a36f493b10f7907bcdee0f87e205,1132275
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,1,Archived,2,Approved,bafkreifuzaikcwwup6l7ajebzqrh4nicxz64t2q5xdtu2b6pxjdawraodi,0x2c585e6116e9b927730cd7c11e7de3f847b8a4701c50fafaebcf45ce0ff7b090,1140870
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,1,Archived,3,Approved,bafkreiecfvs3lgep6wfalfrdtdbmr6pzgmpzcxhcwq57yf44jqrkzmkmbe,0x80b6b5c9c4b1f4516488e111ebea4c880292fa9b15187731a837d282bd81e991,1140797
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,1,Archived,4,Approved,bafkreidusgoh74ly2ecbci65h2bnwmxktz73xyholmpkdc2jub5tek5m5e,0x6ad783b4bb9280babece77c08c93f6e55fdb7f4ea9848e5612f1468384e99077,1140918
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,1,Archived,5,Approved,bafkreic4kir7jzx7ovdrsn52txaeuhjcjhzwrrt6aqf4o5hidxpoqcg6oi,0xea6508ba0350075d3901dfc9838fe8e4765524fe564212270e9b6ba11c56381f,1140821
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,2,Archived,1,Rejected,bafkreiafvk2bd7dke5vmopznsnr5ssruywr664yb7eyiwsnqwni7rpkjea,0xee37185dac3322afd44d0456bdb137532fe3ce2b9fd191b2729e0e8c1402d4b5,1132250
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,2,Archived,2,Approved,bafkreiawxd5hnmr6lo4cl5acg32qxhrs4sr7wbjaznwely3ilmiu5xex54,0x90f2456636c385bf012684ec914174a10dd1dae1f4d9301f37fced83c62d61cd,1140881
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,2,Archived,3,Approved,bafkreiegrfcbfpzurfhfrawbkznrwdk2sjrw5cvihrhhfmqhztmf5mzw4i,0xb24bc704f6dc9fd794d2f9ac5e5e0e23ed3e6ed798e2e6db31c60655c45cb3c2,1140882
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,2,Archived,4,Approved,bafkreigx3qsvi5ht3f5ngcgebyulizipkkw6utzev4xwv5z6pykwqtt7ku,0x03fad0a86431f193eaff5314d9575d788466a2d14833813e788bebecfa8bb217,1140942
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,2,Archived,5,Approved,bafkreib6inxrecbeavcsxtsh6jqaj72u5ihceyk2brnfn3tyq43eo5v5za,0x1ef62936d6bd39cd89b567bc345b478720697bf021721ceb1fa5a50fe844312b,1140857
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,3,Archived,1,Rejected,bafkreigvaae2cqmhj52lqcosijfvp65komko7jsv2geuoostvepxp6nkrm,0x0e1261f9f44631c2e68408cebf48658121403759c6d4879fc1f8b3d426ba08b3,1132275
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,3,Archived,2,Approved,bafkreibme4nvg3tbje5nbh6a5rmo66ix65nimbrmb4fs6dynzihyamnjay,0x3478951b36896e6d30c29f380a1d9952254c2f2791d73c49b2abfb3aadfb87de,1140918
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,3,Archived,3,Approved,bafkreifw42dydtkm6kpf4n7nw2wls232ws4tccfn6hqtuenr7f6ikwzk2a,0xa6d706da185f80e40e7eb92c7773ea1db939ab9da5e7b45dd87b1b9c2efde567,1140870
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,3,Archived,4,Approved,bafkreiekgih4zffrgiqzt3teansquj7lquus2gqo4p5j564qbeqmazsifa,0x8b633774a23ad0df714666dfc81c89ffcfba6710ee545a1925d5dbea8999ed27,1140906
seed_10002-clients_5-joint_dirichlet_0.3-submitted-sign_flip-B7,3,Archived,5,Approved,bafkreicx75bpg63qxsmah4u376e7a4s7qpk7optuo3kxui2qk5oadjpsai,0x46e2389c86d4eedb7e4e0be3a0161aa22b555af3f9f8aecf672a60ac4999e614,1140870
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,1,Archived,1,Rejected,bafkreiaprixr2gpq3ywgknymmrpaocc4wa3tgiwvsg67qfxas3tln73pya,0x6a5062d8a810d9d17088f8d0b9051ae82156a09099a078ba90a6e39ecb95a7d1,1132263
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,1,Archived,2,Approved,bafkreie6l7ktec5na7i36tcomfvdex67u3gwkxgn43ahyfwnan3x6r3o7y,0x7e89ac8ce61db9ed3053b89933855bb57cb4707f10729152a0fff2f5a134fd45,1140905
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,1,Archived,3,Approved,bafkreic6fzt3zlpd3ryaz7fsiydvxwqwwvnt5qxsjo7c4r46y3rjq4qcki,0x512725bdf587980bc9652b3c084d2c58e4430b0fd4a64564713f8f15eee79d16,1140870
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,1,Archived,4,Approved,bafkreiettt3czz3qyivhqpcqe3333blywbdjfmyze5dopynk36yyj6usem,0xf88f3adbaeccd42572f27feefe2b0f345ba30c87e6813791fb6076edbc511c5f,1140954
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,1,Archived,5,Rejected,bafkreieqiwsxugpqm5s4mlstox4oi6g2z7iinwbkrd7nfyshseg2qiae7a,0xc6233da131680dd48d7427e4f8ad1a87db9cd75e4d2f9209832f034e45c8bf05,1115175
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,2,Archived,1,Rejected,bafkreidrmhocng6kfmzteym6vufhkxi5fa3xthue6ky2dddxzbddw2qfgq,0xe04521b658b630a3e58f7c4ff780014ce57f573e325b65fd9526a49bc51b6b41,1132335
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,2,Archived,2,Rejected,bafkreihaxceytkmm5bqjnajre3dhwhtdldrllfy2rbsvjgtin344hypxsu,0x221624a6e3d1f907b86aa73442de9114fe1f0791082f034be16dfeb0fb6d07b0,1115246
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,2,Archived,3,Approved,bafkreibi7rzkjod2cjefbkhb2xjrprbj4jyeyctyy74dxv7c22xkc5rkoy,0x0f0adfb89d1b83d0be8114bacdc95778e9eeae4691aa997628b75307a7b96a24,1140845
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,2,Archived,4,Rejected,bafkreieafloy2bm6xqandf2wvy6arcznuic3wtcbtnafyppnwujhpg2d6a,0x9160490994a9cea55af647b539fba69d1f88a3aa31d065d46f3508e1fd998c17,1115294
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,2,Archived,5,Rejected,bafkreigo5oumnfkxmqq52kubpiniaokjpvov7zjqcofebaklmgw3yxcrhe,0x4547534a99a4e65ec768646fa7e784940fd0e9888f02ba2bb4d7b77ad5c9cee4,1115138
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,3,Archived,1,Rejected,bafkreiammwfrjr5wlwnapgqyak7r7eoheydwnqoj4qzbvbzm24ykcy543q,0xf70398a9090a697920d4d52ae5b7ea8df57a011f4b3a17ffa0998b26e63041ee,1132395
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,3,Archived,2,Rejected,bafkreidt6ujxfk52ga4a5iquolagxr6vgqhvs2xv3q4fcugjlowkvzqjwe,0x8672f2611807960aa9bf6bb638edf871d7dfdedffedb69c779a3773476bf131c,1115270
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,3,Archived,3,Approved,bafkreidpwcqjzqkwqqeo333d36jyhau6zuibziyvwnwnazn5z4l2eh6plm,0xea9195433f5401f786231e2ad49fd451ae9047161cb0fcd69fc3695dba0a3b5b,1140845
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,3,Archived,4,Rejected,bafkreibn34rktrnywtmkj6w2q7xbrlmktel2cmurvstusjfv4rijr6tiee,0xf22578999d74c7878d9a3a928356101e1cb921ee2da8fac53d9766f41b5665ec,1115282
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B4,3,Archived,5,Rejected,bafkreib3xgcdtir4kunmlmoeu4dypiumfvbmnyhqzqeieprmteiq4nphoe,0x5edcd93bce331dd485d2f7b9f5cd5b7c70d8213370493188e426d2bf6d4af952,1115090
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,1,Archived,1,Rejected,bafkreiaprixr2gpq3ywgknymmrpaocc4wa3tgiwvsg67qfxas3tln73pya,0xcfc16700286de34b2cadfa08e8e4e08cfd64922552f539970ec443d5ffc78d94,1132238
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,1,Archived,2,Approved,bafkreie6l7ktec5na7i36tcomfvdex67u3gwkxgn43ahyfwnan3x6r3o7y,0x663dc4f295bd16f1c0512885d1016b65cf7ce1a5d92d25195f401864c4df2e5e,1140929
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,1,Archived,3,Approved,bafkreic6fzt3zlpd3ryaz7fsiydvxwqwwvnt5qxsjo7c4r46y3rjq4qcki,0x0f10ed275bceaa33c2cfdb63059a70358132b5e605d8e568c6614ad9a33c0214,1140834
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,1,Archived,4,Approved,bafkreiettt3czz3qyivhqpcqe3333blywbdjfmyze5dopynk36yyj6usem,0x72b7614a42b089742eba301e656a4b6509854da47c2f3d68dcb4e15d57dab17b,1140917
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,1,Archived,5,Rejected,bafkreieqiwsxugpqm5s4mlstox4oi6g2z7iinwbkrd7nfyshseg2qiae7a,0x8e72d3e42c452e0bfc35f339a47e9f27d62694cf6fb1a5e6b9e3937f0689d668,1115175
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,2,Archived,1,Rejected,bafkreifzbyfxy3xq7xckyrykn22han3h3eqmbvs7sqoact5dj575dlazzu,0x73b6f3ac74f64d44c932eddd1a1710145d68082f1ef532d49a3c90aa7e4f8e06,1132274
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,2,Archived,2,Approved,bafkreiebudwmwulk36go4zdnvykuoe76lsorjo4wjrqkw4sedzuo7n3d3i,0xe1d5d7b53698e63c3fa8e8b30864781647471572406aae41c67a08653df94530,1140941
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,2,Archived,3,Approved,bafkreig676slntlwmfywqydob6c2idjx3syp477rgbsogh5osna746nezi,0x9bec2b5e5534a3cd0f220d2c2ae1f2d348ef4b3106b9cc460d5ff02c1d81c78c,1140966
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,2,Archived,4,Approved,bafkreibb3iblmhey63e6del7g2uxonc4xlh67vdrm6iyzrmjmsm6agcn4m,0x53a1ed77687385a55d8136d4c9b5743417cfc6ec152751cd82cf791c1856b04b,1140978
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,2,Archived,5,Rejected,bafkreib7clxffdmilzklwgniuhxihiiwd4ad4agvkuqakgvsjkx6a42qei,0x6afb3010bc9b76e8372ea01ea15d707924bb789d34aadaf9e7acca41bd7a71db,1115175
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,3,Archived,1,Rejected,bafkreifvg2a5ilhfz45pho4jo2v6xhpqzzwnqzic5g3ogg64iqt22rkf5y,0x66d1cfb8e293a037667dfde90f122b0da9b5c808890cfc4949da5fe8f56e2a4a,1132310
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,3,Archived,2,Approved,bafkreih6sys57f3sdpibcibxobkbbrqi73y7o62nysfacteetyysdxxflq,0xaaeeaebfdd3372441a7be921f478062a329da7d4d1e584d276c9e0decc6a2403,1140942
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,3,Archived,3,Approved,bafkreicsg5lqhtmtmphv2vwubrsvb426xx2g3bklf7nizzbe6vxpxztizi,0x320b55e66b88dac691038736b3bcac68f627321971397c9094fddfad526b8797,1140977
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,3,Archived,4,Approved,bafkreicokmxkpbyk5drfo5rfndiozews2hmd2cz2up5yl5q45sdiq3tyjq,0x7e68a010ce5fe9751b8bf04ff76a9e9f23467ee4c162edf5051188a4edc2543f,1140966
seed_10003-clients_5-joint_dirichlet_0.3-submitted-label_flip-B7,3,Archived,5,Rejected,bafkreig4llgupujr72kjzb62w2plak2vcq5oz474w22oum7dtj7rcdp3iq,0x30ff3f1add601643bcbee8ef81ea5dc7380a31bdac26a3b60671a18b452e6c9f,1115138
seed_10003-clients_5-joint_dirichlet_0.3-submitted-none-B4,1,Archived,1,Approved,bafkreic6ee2tlvfrapauv6xa2rsmat4oym2eu6sy7wnvsriaonwbrb35vy,0xf94e353b72bf63ec6f71e53c559d95721e39a026ed55e0dc1ecda27836f0a05b,1157945
seed_10003-clients_5-joint_dirichlet_0.3-submitted-none-B4,1,Archived,2,Approved,bafkreie6l7ktec5na7i36tcomfvdex67u3gwkxgn43ahyfwnan3x6r3o7y,0xa3556c0931cab4a8ad5950c3621ae6081985016f9de3910744d9a8ceb897992f,1140942
seed_10003-clients_5-joint_dirichlet_0.3-submitted-none-B4,1,Archived,3,Approved,bafkreic6fzt3zlpd3ryaz7fsiydvxwqwwvnt5qxsjo7c4r46y3rjq4qcki,0x25eace4377c234dbf9fe640c5a4c39e1d22ad927444cd9a96a2f7aab15036511,1140858
seed_10003-clients_5-joint_dirichlet_0.3-submitted-none-B4,1,Archived,4,Approved,bafkreiettt3czz3qyivhqpcqe3333blywbdjfmyze5dopynk36yyj6usem,0x49d764281e39a9b7227f3a55519d4893c5a0d1c2b84b893cec6a280ffb8f4531,1140954
seed_10003-clients_5-joint_dirichlet_0.3-submitted-none-B4,1,Archived,5,Rejected,bafkreieqiwsxugpqm5s4mlstox4oi6g2z7iinwbkrd7nfyshseg2qiae7a,0x4fa23659eb9ab6f222617b55d9cc052a2a2b7310d11e171cf28439e001c04615,1115150
seed_10003-clients_5-joint_dirichlet_0.3-submitted-none-B4,2,Archived,1,Approved,bafkreihxjuwjkudanmgfhsxpcj5dxrtybq25ofn6z255od6ksueh2dwxfu,0x9a538336edd17e8af816b179853446519da342d444b16bfe17e3d5ed13929fae,1157994
seed_10003-clients_5-joint_dirichlet_0.3-submitted-none-B4,2,Archived,2,Rejected,bafkreietqt4fxosrejk7s6utzmpl3noiezj44grygwet7ydgzruhhb7uku,0x03b40e0d04f2b49f26a6dacbe9bf6d8675d59f4ce0d1d8d395df4f101e2d6249,1115246
seed_10003-clients_5-joint_dirichlet_0.3-submitted-none-B4,2,Archived,3,Approved,bafkreiaj7ltu4omaopzb7iqb6d3eai4q4kaqcpwqjqfyaj2juesrvirzo4,0x6cec4acfa5bd92a0fbb5025923cdccdb6e45133581847618dd91145bdb349415,1140882
seed_10003-clients_5-joint_dirichlet_0.3-submitted-none-B4,2,Archived,4,Rejected,bafkreib5lxeszwt3gniig6q6dquvvkfyr2tzfofgdvo5c32rocn6cwaf2u,0xd99a22ac558fe6195daa25f7c2ac07f187e6a68e80bb610371e94eda5303c58a,1115270
seed_10003-clients_5-joint_dirichlet_0.3-submitted-none-B4,2,Archived,5,Rejected,bafkreibeiqp4nbzaoanonx6gtmtmn5vs7elm3gjne24hy3o3bmta4rytra,0x9deadf23058d7195b5da3f896ca5a78048543b0e7a34e319d07cd15191591e70,1115175
seed_10003-clients_5-joint_dirichlet_0.3-submitted-none-B4,3,Archived,1,Approved,bafkreigplrxnlnopg65wzyhw2qvuupezllmjkmm4t67t7x76bgrvvbh6si,0xb9ba8a795b303b9ff15df9734396948bb3f5ef31a7c80239b2c62c46daea4795,1157994
seed_10003-clients_5-joint_dirichlet_0.3-submitted-none-B4,3,Archived,2,Rejected,bafkreifgwvmxcwrr35nrr2hxc2hwgtxwoq2kexe6ruhpnh4agndl3z2up4,0x897e62647856d1adb2da50b97091e7dbb8dd797107af1fec3408cffb49c28a3a,1115295
seed_10003-clients_5-joint_dirichlet_0.3-submitted-none-B4,3,Archived,3,Approved,bafkreihkmcgodjg62znqljsg4cmvlxtmkreg4dbi4xmxcq4h7toefk544u,0x6f5ca7bdd78efd8a034e514b98cf2fe56e503aba13406132fe1b464f78cb270c,1140845
seed_10003-clients_5-joint_dirichlet_0.3-submitted-none-B4,3,Archived,4,Rejected,bafkreihvwzau3njyjobiom3o6spvm2nlc5ztgjggwuppprblt335b4rzue,0x4dfb0899a22aff3aa7f700baaca850ef20128e3c150fbd6c25dbfa26f36b6753,1115307
seed_10003-clients_5-joint_dirichlet_0.3-submitted-none-B4,3,Archived,5,Rejected,bafkreidxmpec2uuslgvae2ovgtprhf4yzqwnncoqfrfmmv5rcyqcdkf7b4,0xd73fbab386cf542920bb6a6fc398fc2f992d6d5107555bc42ae7185926349272,1115163
